N_Processo;Tipo_Movimentação;Data;Objeto;Tempo;Censura
1,00468E+19;Decurso de Prazo;23/08/2019;ICMS/ Imposto sobre Circulação de Mercadorias;101;1
1,00042E+19;Conclusão-Remessa;10/01/2018;Anulação;9;0
1,00042E+19;Conclusão-Petição;14/03/2018;Anulação;1;0
1,00042E+19;Conclusão-Documento;08/01/2019;Anulação;65;0
1,00042E+19;Decurso de Prazo;29/08/2019;Anulação;95;1
1,00279E+19;Conclusão-Remessa;08/02/2018;Anulação;6;0
1,00279E+19;Conclusão-Petição;26/02/2018;Anulação;7;0
1,00279E+19;Conclusão-Decurso de Prazo;02/05/2018;Anulação;1;0
1,00279E+19;Conclusão-Juntada;27/05/2019;Anulação;121;0
1,00279E+19;Decurso de Prazo;29/10/2019;Anulação;34;1
1,00031E+19;Conclusão-Remessa;22/01/2018;Outros;9;0
1,00031E+19;Conclusão-Expedição de documento;20/04/2018;Outros;1;0
1,00031E+19;Conclusão-Petição;11/06/2018;Outros;10;0
1,00031E+19;Decurso de Prazo;23/08/2019;Outros;101;1
1,01697E+19;Conclusão-Recebimento;27/11/2017;Outros;2;0
1,01697E+19;Conclusão-Decurso de Prazo;23/01/2018;Outros;11;0
1,01697E+19;Conclusão-Expedição de documento;27/06/2018;Outros;1;0
1,01697E+19;Conclusão-Juntada;27/05/2019;Outros;108;0
1,01697E+19;Decurso de Prazo;16/10/2019;Outros;47;1
1,00619E+19;Conclusão-Documento;11/07/2017;Contratos Bancários;1;0
1,00619E+19;Conclusão-Decurso de Prazo;18/06/2018;Contratos Bancários;154;0
1,00619E+19;Decurso de Prazo;24/08/2019;Contratos Bancários;100;1
1,00607E+19;Conclusão-Remessa;03/07/2017;Outros;1;0
1,00607E+19;Conclusão-Petição;28/02/2018;Outros;14;0
1,00607E+19;Conclusão-Documento;08/08/2018;Outros;106;0
1,00607E+19;Conclusão-Documento;27/05/2019;Outros;189;1
1,00196E+19;Conclusão-Recebimento;08/02/2018;ICMS/ Imposto sobre Circulação de Mercadorias;1;0
1,00196E+19;Conclusão-Expedição de documento;14/03/2018;ICMS/ Imposto sobre Circulação de Mercadorias;6;0
1,00196E+19;Conclusão-Petição;24/08/2018;ICMS/ Imposto sobre Circulação de Mercadorias;6;0
1,00196E+19;Conclusão-Decurso de Prazo;22/10/2018;ICMS/ Imposto sobre Circulação de Mercadorias;31;0
1,00196E+19;Suspensão ou Sobrestamento;22/11/2018;ICMS/ Imposto sobre Circulação de Mercadorias;375;1
1,00277E+19;Conclusão-Remessa;06/03/2018;Causas Supervenientes à Sentença;7;0
1,00277E+19;Conclusão-Redistribuição;14/03/2018;Causas Supervenientes à Sentença;70;0
1,00277E+19;Conclusão-Petição;06/02/2019;Causas Supervenientes à Sentença;9;0
1,00277E+19;Conclusão-Documento;26/08/2019;Causas Supervenientes à Sentença;3;0
1,00277E+19;Petição;23/09/2019;Causas Supervenientes à Sentença;70;1
1,00887E+19;Conclusão-Petição;04/08/2017;Outros;3;0
1,00887E+19;Conclusão-Mero expediente;07/08/2017;Outros;1;0
1,00887E+19;Conclusão-Petição;16/10/2017;Outros;8;0
1,00887E+19;Conclusão-Conclusão;24/10/2017;Outros;141;0
1,00887E+19;Suspensão ou Sobrestamento;14/03/2018;Outros;628;1
1,00485E+19;Conclusão-Remessa;12/03/2018;Outros;2;0
1,00485E+19;Conclusão-Juntada;27/05/2019;Outros;120;0
1,00485E+19;Decurso de Prazo;29/10/2019;Outros;34;1
1,00279E+19;Conclusão-Recebimento;20/02/2018;Causas Supervenientes à Sentença;21;0
1,00279E+19;Conclusão-Redistribuição;14/03/2018;Causas Supervenientes à Sentença;63;0
1,00279E+19;Conclusão-Petição;23/10/2018;Causas Supervenientes à Sentença;22;0
1,00279E+19;Conclusão-Petição;29/10/2019;Causas Supervenientes à Sentença;34;1
1,00106E+19;Conclusão-Conclusão;04/02/2016;Outros;7;0
1,00106E+19;Conclusão-Petição;23/05/2017;Outros;18;0
1,00106E+19;Suspensão ou Sobrestamento;14/03/2018;Outros;628;1
1,01863E+19;Conclusão-Remessa;08/03/2018;Causas Supervenientes à Sentença;5;0
1,01863E+19;Conclusão-Redistribuição;14/03/2018;Causas Supervenientes à Sentença;63;0
1,01863E+19;Conclusão-Petição;03/09/2018;Causas Supervenientes à Sentença;53;0
1,01863E+19;Conclusão-Petição;29/10/2019;Causas Supervenientes à Sentença;34;1
1,00265E+19;Conclusão-Remessa;08/03/2018;Causas Supervenientes à Sentença;6;0
1,00265E+19;Conclusão-Redistribuição;20/03/2018;Causas Supervenientes à Sentença;66;0
1,00265E+19;Conclusão-Petição;04/10/2018;Causas Supervenientes à Sentença;55;0
1,00265E+19;Conclusão-Petição;29/10/2019;Causas Supervenientes à Sentença;34;1
1,00388E+19;Conclusão-Recebimento;26/02/2018;Outros;1;0
1,00388E+19;Conclusão-Expedição de documento;08/03/2018;Outros;1;0
1,00388E+19;Conclusão-Documento;05/04/2018;Outros;1;0
1,00388E+19;Conclusão-Petição;19/09/2018;Outros;1;0
1,00388E+19;Documento;03/09/2019;Outros;90;1
1,00348E+19;Conclusão-Documento;06/05/2016;Contratos Bancários;4;0
1,00348E+19;Conclusão-Documento;06/06/2016;Contratos Bancários;2;0
1,00348E+19;Conclusão-Decurso de Prazo;09/11/2017;Contratos Bancários;83;0
1,00348E+19;Conclusão-Decurso de Prazo;12/06/2019;Contratos Bancários;2;0
1,00348E+19;Petição;09/10/2019;Contratos Bancários;54;1
1,01923E+19;Conclusão-Remessa;14/02/2018;FGTS/Fundo de Garantia Por Tempo de Serviço;1;0
1,01923E+19;Conclusão-Ato ordinatorio;15/02/2018;FGTS/Fundo de Garantia Por Tempo de Serviço;27;0
1,01923E+19;Conclusão-Petição;08/01/2019;FGTS/Fundo de Garantia Por Tempo de Serviço;30;0
1,01923E+19;Conclusão-Petição;12/06/2019;FGTS/Fundo de Garantia Por Tempo de Serviço;80;0
1,01923E+19;Petição;25/09/2019;FGTS/Fundo de Garantia Por Tempo de Serviço;68;1
1,00462E+19;Conclusão-Remessa;07/03/2018;ICMS/ Imposto sobre Circulação de Mercadorias;2;0
1,00462E+19;Conclusão-Petição;11/04/2018;ICMS/ Imposto sobre Circulação de Mercadorias;15;0
1,00462E+19;Conclusão-Juntada;27/05/2019;ICMS/ Imposto sobre Circulação de Mercadorias;84;0
1,00462E+19;Decurso de Prazo;26/09/2019;ICMS/ Imposto sobre Circulação de Mercadorias;67;1
1,00171E+19;Conclusão-Recebimento;05/02/2018;ICMS/ Imposto sobre Circulação de Mercadorias;2;0
1,00171E+19;Conclusão-Petição;14/03/2018;ICMS/ Imposto sobre Circulação de Mercadorias;275;0
1,00171E+19;Suspensão ou Sobrestamento;23/04/2019;ICMS/ Imposto sobre Circulação de Mercadorias;223;1
1,00226E+19;Conclusão-Recebimento;27/02/2018;Outros;6;0
1,00226E+19;Conclusão-Redistribuição;16/03/2018;Outros;68;0
1,00226E+19;Conclusão-Petição;06/02/2019;Outros;133;0
1,00226E+19;Conclusão-Petição;29/10/2019;Outros;34;1
1,01798E+19;Conclusão-Remessa;14/12/2017;Outros;32;0
1,01798E+19;Conclusão-Expedição de documento;21/03/2018;Outros;331;0
1,01798E+19;Decurso de Prazo;23/08/2019;Outros;101;1
1,01703E+19;Conclusão-Remessa;01/12/2017;Outros;6;0
1,01703E+19;Conclusão-Redistribuição;11/12/2017;Outros;1;0
1,01703E+19;Conclusão-Petição;18/06/2018;Outros;164;0
1,01703E+19;Conclusão-Petição;23/04/2019;Outros;223;1
1,01981E+19;Conclusão-Mero expediente;19/01/2018;Outros;12;0
1,01981E+19;Conclusão-Petição;14/03/2018;Outros;250;0
1,01981E+19;Petição;29/07/2019;Outros;126;1
1,0023E+19;Conclusão-Recebimento;16/02/2018;Causas Supervenientes à Sentença;26;0
1,0023E+19;Conclusão-Redistribuição;20/03/2018;Causas Supervenientes à Sentença;57;0
1,0023E+19;Conclusão-Petição;27/08/2018;Causas Supervenientes à Sentença;60;0
1,0023E+19;Conclusão-Petição;29/10/2019;Causas Supervenientes à Sentença;34;1
1,01626E+19;Conclusão-Remessa;20/11/2017;Liberação de mercadorias;1;0
1,01626E+19;Conclusão-Petição;21/11/2017;Liberação de mercadorias;2;0
1,01626E+19;Conclusão-Petição;28/11/2017;Liberação de mercadorias;2;0
1,01626E+19;Conclusão-Mandado;15/12/2017;Liberação de mercadorias;3;0
1,01626E+19;Conclusão-Petição;16/01/2018;Liberação de mercadorias;3;0
1,01626E+19;Conclusão-Decurso de Prazo;27/02/2018;Liberação de mercadorias;1;0
1,01626E+19;Conclusão-Petição;14/03/2018;Liberação de mercadorias;1;0
1,01626E+19;Conclusão-Petição;29/06/2018;Liberação de mercadorias;5;0
1,01626E+19;Conclusão-Ato ordinatorio;04/07/2018;Liberação de mercadorias;366;0
1,01626E+19;Juntada;05/07/2019;Liberação de mercadorias;150;1
1,00614E+19;Conclusão-Distribuição;04/08/2016;Outros;11;0
1,00614E+19;Conclusão-Documento;08/09/2016;Outros;6;0
1,00614E+19;Conclusão-Expedição de documento;09/11/2017;Outros;125;0
1,00614E+19;Petição;16/03/2018;Outros;626;1
1,00323E+19;Conclusão-Distribuição;25/05/2017;Outros;1;0
1,00323E+19;Conclusão-Petição;20/06/2017;Outros;1;0
1,00323E+19;Conclusão-Petição;23/06/2017;Outros;3;0
1,00323E+19;Conclusão-Petição;05/07/2017;Outros;1;0
1,00323E+19;Conclusão-Petição;15/08/2017;Outros;1;0
1,00323E+19;Conclusão-Petição;20/10/2017;Outros;3;0
1,00323E+19;Conclusão-Petição;26/10/2017;Outros;5;0
1,00323E+19;Conclusão-Decurso de Prazo;09/02/2018;Outros;19;0
1,00323E+19;Conclusão-Expedição de documento;25/04/2018;Outros;22;0
1,00323E+19;Conclusão-Mandado;06/06/2018;Outros;5;0
1,00323E+19;Conclusão-Expedição de documento;18/06/2018;Outros;2;0
1,00323E+19;Conclusão-Decurso de Prazo;05/09/2018;Outros;5;0
1,00323E+19;Conclusão-Documento;02/05/2019;Outros;12;0
1,00323E+19;Petição;03/09/2019;Outros;90;1
1,01414E+19;Conclusão-Documento;25/10/2017;Convênio;41;0
1,01414E+19;Conclusão-Redistribuição;06/02/2018;Convênio;2;0
1,01414E+19;Conclusão-Decurso de Prazo;27/08/2018;Convênio;1;0
1,01414E+19;Conclusão-Juntada;27/05/2019;Convênio;127;0
1,00194E+19;Conclusão-Recebimento;31/01/2018;Outros;9;0
1,00194E+19;Conclusão-Petição;21/06/2018;Outros;378;0
1,00194E+19;Juntada;04/07/2019;Outros;151;1
1,01009E+19;Conclusão-Remessa;18/08/2017;Outros;3;0
1,01009E+19;Conclusão-Decurso de Prazo;05/04/2018;Outros;76;0
1,01009E+19;Conclusão-Juntada;27/05/2019;Outros;98;0
1,01009E+19;Decurso de Prazo;08/10/2019;Outros;55;1
1,01755E+19;Conclusão-Remessa;07/12/2017;Contratos Bancários;49;0
1,01755E+19;Conclusão-Decurso de Prazo;16/03/2018;Contratos Bancários;245;0
1,01755E+19;Conclusão-Ato ordinatorio;08/04/2019;Contratos Bancários;14;0
1,01755E+19;Decurso de Prazo;07/08/2019;Contratos Bancários;117;1
1,00524E+19;Conclusão-Remessa;15/03/2018;Outros;1;0
1,00524E+19;Conclusão-Petição;13/04/2018;Outros;4;0
1,00524E+19;Conclusão-Petição;27/05/2019;Outros;32;0
1,00524E+19;Petição;08/08/2019;Outros;116;1
1,00534E+19;Conclusão-Remessa;16/03/2018;Outros;4;0
1,00534E+19;Conclusão-Petição;09/04/2018;Outros;4;0
1,00534E+19;Conclusão-Petição;28/05/2018;Outros;1;0
1,00534E+19;Conclusão-Decurso de Prazo;08/01/2019;Outros;1;0
1,00534E+19;Juntada;09/07/2019;Outros;146;1
1,0188E+19;Conclusão-Recebimento;18/12/2017;Outros;22;0
1,0188E+19;Conclusão-Petição;20/06/2018;Outros;26;0
1,0188E+19;Conclusão-Petição;05/09/2019;Outros;88;1
1,01873E+19;Conclusão-Recebimento;18/12/2017;CND/Certidão Negativa de Débito;21;0
1,01873E+19;Conclusão-Petição;02/02/2018;CND/Certidão Negativa de Débito;4;0
1,01873E+19;Conclusão-Decurso de Prazo;12/04/2018;CND/Certidão Negativa de Débito;1;0
1,01873E+19;Conclusão-Redistribuição;15/06/2018;CND/Certidão Negativa de Débito;6;0
1,01873E+19;Conclusão-Redistribuição;27/05/2019;CND/Certidão Negativa de Débito;189;1
1,00137E+19;Conclusão-Recebimento;26/01/2018;Convênio;12;0
1,00137E+19;Conclusão-Decurso de Prazo;13/04/2018;Convênio;5;0
1,00137E+19;Conclusão-Decurso de Prazo;27/05/2019;Convênio;189;1
1,00558E+19;Conclusão-Distribuição;15/07/2016;Indenização por Dano Material;3;0
1,00558E+19;Conclusão-Redistribuição;18/07/2016;Indenização por Dano Material;249;0
1,00558E+19;Conclusão-Remessa;17/08/2017;Indenização por Dano Material;1;0
1,00558E+19;Conclusão-Remessa;15/03/2018;Indenização por Dano Material;1;0
1,00558E+19;Conclusão-Redistribuição;03/04/2018;Indenização por Dano Material;51;0
1,00558E+19;Conclusão-Mero expediente;22/06/2018;Indenização por Dano Material;63;0
1,00558E+19;Conclusão-Petição;15/10/2018;Indenização por Dano Material;35;0
1,00558E+19;Conclusão-Petição;08/04/2019;Indenização por Dano Material;238;1
1,00971E+19;Conclusão-Documento;07/12/2016;Inquérito / Processo / Recurso Administrativo;34;0
1,00971E+19;Conclusão-Documento;23/02/2017;Inquérito / Processo / Recurso Administrativo;14;0
1,00971E+19;Conclusão-Decurso de Prazo;13/06/2018;Inquérito / Processo / Recurso Administrativo;237;0
1,00971E+19;Conclusão-Ato ordinatorio;05/02/2019;Inquérito / Processo / Recurso Administrativo;70;0
1,00971E+19;Petição;28/10/2019;Inquérito / Processo / Recurso Administrativo;35;1
1,00333E+19;Conclusão-Documento;22/02/2018;Outros;4;0
1,00333E+19;Conclusão-Petição;25/07/2018;Outros;77;0
1,00333E+19;Conclusão-Redistribuição;17/12/2018;Outros;200;0
1,00333E+19;Conclusão-Remessa;03/09/2019;Outros;50;0
1,00407E+19;Conclusão-Remessa;08/03/2018;Multas e demais Sanções;7;0
1,00407E+19;Conclusão-Mandado;17/04/2018;Multas e demais Sanções;1;0
1,00407E+19;Conclusão-Petição;19/03/2019;Multas e demais Sanções;1;0
1,00407E+19;Decurso de Prazo;11/08/2019;Multas e demais Sanções;113;1
1,0149E+19;Conclusão-Remessa;30/10/2017;CND/Certidão Negativa de Débito;1;0
1,0149E+19;Conclusão-Petição;24/11/2017;CND/Certidão Negativa de Débito;3;0
1,0149E+19;Conclusão-Mandado;06/12/2017;CND/Certidão Negativa de Débito;1;0
1,0149E+19;Conclusão-Petição;11/01/2018;CND/Certidão Negativa de Débito;8;0
1,0149E+19;Conclusão-Petição;29/01/2018;CND/Certidão Negativa de Débito;5;0
1,0149E+19;Conclusão-Decurso de Prazo;23/05/2018;CND/Certidão Negativa de Débito;407;0
1,0149E+19;Juntada;04/07/2019;CND/Certidão Negativa de Débito;151;1
1,01484E+19;Conclusão-Remessa;09/11/2017;Contribuições Previdenciárias;7;0
1,01484E+19;Conclusão-Petição;27/04/2018;Contribuições Previdenciárias;18;0
1,01484E+19;Conclusão-Petição;09/07/2018;Contribuições Previdenciárias;1;0
1,01484E+19;Conclusão-Petição;07/08/2018;Contribuições Previdenciárias;9;0
1,01484E+19;Conclusão-Petição;05/09/2018;Contribuições Previdenciárias;13;0
1,01484E+19;Conclusão-Decurso de Prazo;27/05/2019;Contribuições Previdenciárias;189;0
1,01484E+19;Juntada;27/05/2019;Contribuições Previdenciárias;189;1
1,01642E+19;Conclusão-Petição;22/11/2017;Outros;7;0
1,01642E+19;Conclusão-Petição;08/02/2018;Outros;35;0
1,01642E+19;Conclusão-Decurso de Prazo;21/06/2018;Outros;379;0
1,01642E+19;Conclusão-Decurso de Prazo;24/09/2019;Outros;13;0
1,01642E+19;Petição;30/10/2019;Outros;33;1
1,00458E+19;Conclusão-Remessa;08/03/2018;Gratificação de Incentivo;7;0
1,00458E+19;Conclusão-Petição;16/05/2019;Gratificação de Incentivo;200;0
1,00458E+19;Juntada;16/05/2019;Gratificação de Incentivo;200;1
1,00534E+19;Conclusão-Recebimento;16/03/2018;Outros;3;0
1,00534E+19;Conclusão-Petição;21/03/2018;Outros;1;0
1,00534E+19;Conclusão-Documento;23/03/2018;Outros;13;0
1,00534E+19;Conclusão-Expedição de documento;04/05/2018;Outros;2;0
1,00534E+19;Conclusão-Petição;16/05/2018;Outros;2;0
1,00534E+19;Conclusão-Petição;18/06/2018;Outros;1;0
1,00534E+19;Conclusão-Petição;13/08/2018;Outros;76;0
1,00534E+19;Conclusão-Decurso de Prazo;27/05/2019;Outros;189;0
1,00534E+19;Juntada;27/05/2019;Outros;189;1
1,00226E+19;Conclusão-Remessa;08/02/2018;Outros;11;0
1,00226E+19;Conclusão-Petição;10/10/2018;Outros;9;0
1,00226E+19;Conclusão-Juntada;27/05/2019;Outros;120;0
1,00183E+19;Conclusão-Remessa;08/02/2018;ICMS/ Imposto sobre Circulação de Mercadorias;1;0
1,00183E+19;Conclusão-Decurso de Prazo;27/05/2019;ICMS/ Imposto sobre Circulação de Mercadorias;64;0
1,00183E+19;Decurso de Prazo;03/09/2019;ICMS/ Imposto sobre Circulação de Mercadorias;90;1
1,0049E+19;Conclusão-Remessa;16/03/2018;Outros;4;0
1,0049E+19;Conclusão-Decurso de Prazo;11/06/2018;Outros;393;0
1,0049E+19;Conclusão-Mero expediente;16/09/2019;Outros;42;0
1,0049E+19;Segurança;28/10/2019;Outros;35;1
1,00536E+19;Conclusão-Remessa;16/03/2018;Outros;7;0
1,00536E+19;Conclusão-Petição;11/04/2018;Outros;2;0
1,00536E+19;Conclusão-Petição;27/05/2019;Outros;189;1
1,01922E+19;Conclusão-Remessa;08/01/2018;Causas Supervenientes à Sentença;1;0
1,01922E+19;Conclusão-Redistribuição;20/02/2018;Causas Supervenientes à Sentença;35;0
1,01922E+19;Conclusão-Petição;23/10/2018;Causas Supervenientes à Sentença;22;0
1,01922E+19;Conclusão-Petição;29/10/2019;Causas Supervenientes à Sentença;34;1
1,00265E+19;Conclusão-Remessa;09/02/2018;Outros;7;0
1,00265E+19;Conclusão-Documento;16/03/2018;Outros;3;0
1,00265E+19;Conclusão-Petição;11/04/2018;Outros;2;0
1,00265E+19;Conclusão-Petição;28/05/2018;Outros;1;0
1,00265E+19;Conclusão-Mandado;07/06/2018;Outros;1;0
1,00265E+19;Conclusão-Petição;13/07/2018;Outros;3;0
1,00265E+19;Conclusão-Petição;06/08/2018;Outros;1;0
1,00265E+19;Conclusão-Documento;14/08/2018;Outros;1;0
1,00265E+19;Conclusão-Petição;27/08/2018;Outros;18;0
1,00265E+19;Decurso de Prazo;24/08/2019;Outros;100;1
1,01555E+19;Conclusão-Remessa;13/11/2017;Reintegração;8;0
1,01555E+19;Conclusão-Decurso de Prazo;28/08/2018;Reintegração;147;0
1,01555E+19;Conclusão-Petição;12/07/2019;Reintegração;68;0
1,01555E+19;Petição;18/09/2019;Reintegração;75;1
1,00542E+19;Conclusão-Remessa;20/03/2018;Contratos Bancários;2;0
1,00542E+19;Conclusão-Redistribuição;23/03/2018;Contratos Bancários;62;0
1,00542E+19;Petição;29/08/2019;Contratos Bancários;95;1
1,00538E+19;Conclusão-Remessa;27/03/2018;Outros;58;0
1,00538E+19;Conclusão-Petição;27/05/2019;Outros;154;0
1,00538E+19;Improcedência;28/10/2019;Outros;35;1
1,01961E+19;Conclusão-Remessa;12/01/2018;Reintegração;7;0
1,01961E+19;Conclusão-Documento;31/01/2018;Reintegração;7;0
1,01961E+19;Conclusão-Petição;08/10/2018;Reintegração;10;0
1,01961E+19;Conclusão-Decurso de Prazo;23/04/2019;Reintegração;128;0
1,01961E+19;Conclusão-Decurso de Prazo;03/09/2019;Reintegração;90;1
1,00539E+19;Conclusão-Expedição de documento;20/03/2018;Energia Elétrica;7;0
1,00539E+19;Conclusão-Petição;02/04/2018;Energia Elétrica;7;0
1,00539E+19;Conclusão-Petição;20/06/2018;Energia Elétrica;13;0
1,00539E+19;Conclusão-Redistribuição;09/07/2018;Energia Elétrica;2;0
1,00539E+19;Conclusão-Petição;19/07/2018;Energia Elétrica;1;0
1,00539E+19;Conclusão-Petição;27/11/2018;Energia Elétrica;3;0
1,00539E+19;Conclusão-Petição;23/04/2019;Energia Elétrica;149;0
1,00539E+19;Petição;25/09/2019;Energia Elétrica;68;1
1,00429E+19;Conclusão-Remessa;02/03/2018;Outros;7;0
1,00429E+19;Conclusão-Petição;20/04/2018;Outros;3;0
1,00429E+19;Conclusão-Petição;08/06/2018;Outros;19;0
1,00429E+19;Conclusão-Petição;27/05/2019;Outros;189;1
1,00346E+19;Conclusão-Remessa;20/02/2018;Outros;24;0
1,00346E+19;Conclusão-Juntada;15/02/2019;Outros;41;0
1,00346E+19;Documento;26/08/2019;Outros;98;1
1,00469E+19;Conclusão-Recebimento;08/03/2018;Reintegração;8;0
1,00469E+19;Conclusão-Petição;27/08/2018;Reintegração;95;0
1,00469E+19;Conclusão-Petição;22/04/2019;Reintegração;224;1
1,00629E+19;Conclusão-Remessa;11/07/2017;Energia Elétrica;17;0
1,00629E+19;Conclusão-Decurso de Prazo;08/02/2018;Energia Elétrica;36;0
1,00629E+19;Conclusão-Petição;27/05/2019;Energia Elétrica;22;0
1,00629E+19;Petição;18/06/2019;Energia Elétrica;167;1
1,00546E+19;Conclusão-Remessa;20/03/2018;IRPF/Imposto de Renda de Pessoa Física;3;0
1,00546E+19;Conclusão-Petição;15/02/2019;IRPF/Imposto de Renda de Pessoa Física;41;0
1,00546E+19;Petição;21/05/2019;IRPF/Imposto de Renda de Pessoa Física;195;1
1,00399E+19;Conclusão-Recebimento;27/02/2018;Outros;14;0
1,00399E+19;Conclusão-Juntada;27/05/2019;Outros;8;0
1,00399E+19;Documento;04/06/2019;Outros;181;1
1,01494E+19;Conclusão-Remessa;09/11/2017;Inquérito / Processo / Recurso Administrativo;5;0
